prediction,uncertainty
144.445,57.17042045498704
151.39,54.32529705395087
128.05,45.426396511279655
158.05,60.0208921959679
141.765,48.2411626621913
155.295,58.673997434979654
135.21,49.405727400778126
135.43,55.236537726399895
136.59,50.58301987821606
151.52,58.15083490372258
172.13,71.24010878711515
123.96,54.80144523641691
152.485,54.76778044617111
148.85,55.470870734106924
147.225,56.4484222543022
152.795,59.52002163138048
164.745,48.74381986467617
134.635,44.505075834111324
132.65,48.770252203571786
153.52,55.995531964613065
147.735,43.36098217291671
156.355,65.82035380488318
143.925,52.73688818085497
140.2,47.44807688410564
153.48,51.60077131206471
139.425,44.422340944619314
153.535,65.94906197210088
132.74,49.16769671237408
167.52,73.97884562494875
126.545,52.2967300603011
124.695,49.95509958953139
150.63,44.965799225633695
161.715,73.04631253526765
130.655,58.996914961716435
153.875,63.7693451040545
145.25,46.90413094813718
176.875,49.02366137897087
141.065,52.74040931771387
152.505,61.27046576451007
170.86,66.22167620953122
148.19,44.00618024777882
142.59,57.01027889775666
133.605,63.66976499878103
139.5,59.10541430359828
141.685,58.18501331958259
161.94,60.39723834746088
136.705,58.552181641677535
139.565,63.986606215676105
144.93,68.18471309611856
143.15,43.68063071888956
158.03,70.6925675018244
136.765,53.57583200473886
143.145,54.759966901012646
150.27,63.89590831970386
146.95,60.0103116139218
143.14,60.71359320613467
173.505,78.32528311471336
141.455,57.75905102232896
140.575,48.39260661506055
110.05,49.52461509189142
115.57,51.842309940819554
148.05,51.27072751580576
162.04,65.89057899275132
149.535,64.74587844025284
148.2,67.22105324970738
137.425,50.59401520931108
120.75,46.66334214348561
152.61,64.94149597907334
139.035,60.32780267007908
110.31,48.0133720956985
132.94,51.88406691846737
122.42,51.48760627568543
134.865,52.13402703609226
143.22,60.834214057551534
135.65,61.47273785996521
153.255,63.2495847812458
137.385,52.16557078188641
149.165,58.39047674920971
127.71,52.088059092271806
128.905,54.38139364709219
145.77,61.95939880276438
117.975,55.23481126065337
132.25,43.05934857844461
132.195,50.05943442549065
142.64,56.16894515655426
129.75,55.51502048995389
104.17,40.97952049499846
131.895,55.27335682767966
145.025,59.842496396791496
136.38,48.95738555110964
147.245,62.78634385756188
86.24,28.669537840711705
119.74,53.29064082932388
126.29,50.829773755152594
136.355,59.122744988709705
117.3,50.08193287004808
118.095,48.423403174498176
136.395,54.88022389713804
125.405,54.38364620913167
142.41,67.4555549973462
99.975,46.33523901956262
116.805,50.85299376634576
107.735,41.93751035767382
112.355,46.381558565878315
118.045,52.63195773482114
78.015,26.49537270921093
94.105,32.22194865305326
95.37,35.67202124915266
116.18,44.31001692619853
110.635,48.61719628896754
78.87,27.421033897356967
96.2,39.91678844797012
109.755,42.73926736620552
92.8,35.583142075988754
114.26,45.3974933228697
88.565,25.435521913261375
107.115,40.04012706023795
115.515,48.543277340945984
116.155,57.5211350287875
117.95,42.83617046375645
101.995,42.99831362972276
87.885,28.82311182020429
86.41,33.87332136062245
86.085,26.261145729004298
86.58,42.29259509654141
106.12,41.94431546705704
75.62,21.29825344952022
77.695,30.421406525668726
88.11,29.815061629988296
84.965,41.94512814380234
65.62,26.504256261966674
81.685,45.11735558518474
70.845,28.906763481925815
64.82,27.031973660833568
63.4,26.71123359188041
49.73,19.020964749454745
82.27,31.869061799808303
55.055,19.1685152007139
66.46,27.812198762413594
68.66,28.817779234354617
73.795,30.385736374160825
48.73,21.71329316340569
78.23,31.068747963186425
69.91,29.38659388224501
78.125,28.220725982865854
58.95,24.565168430116643
61.985,26.808296756787804
37.495,16.938417133841046
42.155,16.546932495178677
41.695,12.723677730907836
41.67,16.87279170736129
36.36,15.600653832452023
47.225,23.130377753076157
42.03,15.656918598498237
41.97,18.25730264852944
32.225,14.157484769548581
42.7,17.108477430794352
40.59,17.042942821003656
19.245,7.948897722326033
20.175,8.362079585844663
28.065,12.955723638608537
21.785,9.884774908919272
10.4,5.5964274318532885
21.74,11.22552448663313
168.255,54.71727309543121
217.525,49.63617002751118
186.72,40.704073506222926
172.095,56.55144538382728
164.46,61.073630971148255
164.565,45.20338234026299
194.33,50.486939895382854
192.76,69.53655441564533
208.055,39.40433954528358
195.26,67.19302344737882
177.47,45.8126521825576
191.165,60.66265552215795
206.58,59.256506815707574
186.97,61.25780848185804
184.665,68.25373817601495
194.81,62.869339904280835
196.425,59.50944777932322
171.74,55.56691821578735
184.45,58.03195240554984
191.53,54.032111748477845
168.185,70.31885077985845
188.515,44.132638432343924
204.26,65.91147396318792
187.98,61.091239961225185
204.965,66.92722745639475
221.365,60.464549737842255
177.27,52.50216281259279
187.15,46.401050634656954
194.715,53.850290389189176
192.44,67.45440237671666
196.15,55.45121729953275
162.53,63.75216937485343
151.73,51.227991371905254
187.035,51.48129538968498
176.24,54.673232938980284
178.0,56.53910151390806
194.95,53.117864226642254
200.67,50.68413065250305
211.775,48.90423677964927
203.015,66.39634609675446
172.315,68.40384327652943
186.045,69.95171888524254
171.505,63.38177951903843
167.05,53.10534342229606
170.545,65.30205184372082
170.28,71.56257122267196
185.705,47.78543685057196
188.94,62.70906154615936
177.355,62.617960482596374
188.56,63.93040278302646
199.405,53.04395323691476
162.06,61.77852701384197
182.485,52.954695495300506
179.98,65.11428107565958
178.59,55.879172327442376
194.805,71.00089418451013
180.68,43.66036646662508
183.97,50.72148558549917
174.66,68.85328169375808
168.85,66.03784899585995
166.455,58.77089394419659
149.98,53.6554712960384
190.77,66.29236079670116
188.61,72.33828792555153
189.08,63.634295784584594
192.94,40.239488068314195
181.525,69.99578112286484
182.93,50.390426670152344
169.28,65.65768500335663
186.18,65.73589278316679
173.455,63.364485123766315
176.385,47.83426360884006
191.565,37.531663632191936
204.48,61.739449301074906
190.27,62.835317298474735
179.935,69.699072985227
165.08,63.33169506653048
170.845,48.75100998953766
172.405,48.26739038937159
162.72,58.98509642274055
171.355,46.079268386119146
165.1,47.51589207833519
181.2,72.39868783341308
177.595,69.90050768771279
164.74,50.860027526535994
175.18,46.66109300048597
139.22,53.709325074888056
182.935,84.69599031241093
170.475,52.56385997051584
172.13,56.41048750010941
165.13,48.50992784987419
157.94,69.0943297239361
172.58,61.12457443614639
166.12,64.92576992227352
150.1,55.071317398442545
159.66,54.1315471790711
153.715,42.76732134469029
168.055,49.97291241262609
166.92,50.717290937115344
151.14,56.12085530353219
138.045,51.028746555250585
152.09,54.68438442553778
161.68,42.26851783538193
161.75,50.56429075938868
167.945,45.35892387391925
176.28,48.81845552657313
126.355,49.34864714457731
154.925,40.99755328065323
148.685,49.3576313755026
154.265,57.31120985461744
143.465,54.34968974152476
140.43,57.04143318676345
149.105,54.490035556971335
144.235,55.887295291506106
152.33,42.11794273228452
139.49,44.96832107161662
157.44,54.50950742760384
140.44,45.79220894431716
169.825,60.177357660502174
149.135,54.58925512406265
130.76,44.891451302001805
104.895,41.22176579187262
136.675,40.59999230295495
121.11,48.22144647353502
115.57,41.3074460600023
146.38,48.67284253051181
130.53,43.52343162022039
121.355,38.43148416337835
137.5,47.85227267330153
140.5,44.74460861377603
135.67,59.682418684232275
100.87,44.70965332006053
103.225,28.670095482924363
113.5,41.99785708818963
96.425,17.278436705906
106.11,31.860444127475674
91.91,14.514885462861903
111.225,37.4036679351103
88.205,19.75051834762825
81.37,16.345736447159542
90.66,21.833561321964872
73.77,15.457913830785829
75.925,14.583188094514858
86.125,19.067495247147697
83.27,15.675684993007481
77.615,13.101403550765088
72.41,13.990064331517562
66.59,13.249977358471225
142.0,53.99870368814422
151.8,45.85858698215636
149.44,53.154175753180475
150.755,50.266837726278354
138.04,47.76325365801623
145.54,42.336962574091224
155.415,62.269597517568705
155.87,56.25453848357482
149.475,53.88412915692337
144.89,50.98046586683961
157.36,42.85662609212257
160.655,48.4013013771324
130.6,60.926923441119214
140.255,47.03530562247893
152.795,45.564273010770194
160.23,58.07406564035274
149.28,53.18318907324005
145.5,50.27822590346641
147.74,51.771057551493
175.375,64.91844402787238
141.225,50.66590939675316
148.65,47.15789965636723
125.85,47.33716827187701
155.885,43.79773709907855
164.34,66.74859099636485
148.18,44.894850484214786
137.44,52.911873903690086
150.84,53.1908300367648
150.775,44.152625912849146
155.41,59.11921768765212
145.92,51.048933387486166
161.425,44.77381349628376
139.765,45.32129493957558
161.45,76.06469286074845
150.52,51.64087141015342
142.605,51.4727012599883
155.415,50.472495232552156
151.69,41.890140844833645
140.07,66.42081827258679
211.96,50.74473765820452
200.68,58.38516592423114
202.235,39.37917946072519
193.575,44.30377382345662
191.28,48.67423959344408
211.355,38.44254121412891
202.84,49.679013677809664
204.505,64.5244137904406
209.9,50.08083465758133
198.42,51.81142345081827
199.415,42.71068689449983
219.89,39.34943328689753
193.53,59.29619802314478
195.42,55.02093783279233
209.105,33.48856483935971
204.09,47.34175641017136
173.58,76.84662386858645
193.695,57.226584512794396
212.8,36.88658292658727
204.88,44.584589265799
212.775,52.70981289095987
186.84,55.164249292453874
191.905,48.69236054043797
210.875,47.876292410753784
212.795,38.69654991081244
215.745,43.356775422072154
176.855,59.61395788739413
199.905,53.869805782089095
194.155,61.66247623149754
185.655,36.348672259107346
173.525,40.456759323999236
201.13,44.556403580181374
187.24,45.657555782148464
206.695,33.67286704455086
203.61,51.37254033041387
183.26,65.7899870801021
201.525,54.69496663313728
211.44,40.6175627038354
207.43,53.08535673799322
200.45,47.77894410721108
196.91,49.23456001631376
192.845,48.2962832420881
187.885,62.8150600970818
229.43,55.00731860398214
200.105,43.750131142660585
207.495,41.83658656009116
192.135,48.20297475260217
207.405,40.94827194156061
203.79,48.277799245615995
193.675,63.233609536384996
201.66,62.682329248361555
201.88,51.19751556472247
191.05,63.5530290387484
192.905,64.24722542647272
197.555,40.58271768869108
198.47,47.64650144554164
220.325,36.419491690576905
200.27,57.157213892911194
160.37,50.62966620470649
206.99,51.08864746692751
196.2,60.89532001722298
177.72,48.02875805181726
179.97,58.39862241525908
211.135,35.486994448670906
200.375,33.977409774731214
210.63,73.64674534560233
205.915,56.52475364829113
172.415,57.67159417772322
184.575,50.62187644684857
210.565,45.355768927447365
178.155,59.32984893795027
180.32,72.91877398859636
180.72,44.03091641108552
181.71,54.73276806447854
194.615,49.448324289100036
196.06,57.50509890435804
194.865,63.512414337671025
166.35,65.57017233468281
196.22,54.53614947903821
178.81,64.89386642819181
181.53,38.01893081084738
179.75,51.17614190225754
199.7,75.58194228782423
196.03,57.89817872783219
183.99,47.83011499045345
178.965,54.68504160188598
171.48,58.86271825187824
161.915,49.74351992973558
189.765,53.85331721444835
200.47,57.552316200132196
198.41,66.87392541192717
174.4,48.523087288423824
173.555,51.303381711150394
175.95,64.16219681401185
186.675,59.2471043596225
186.475,53.61016111708674
168.69,56.11019426093624
189.35,66.34928409561026
173.885,43.54367663622354
173.93,64.69671629997924
190.965,51.471096500851836
155.45,55.546174485737524
177.615,55.20712612516613
182.86,54.529812029751206
179.16,63.29861293898942
160.56,61.76217612746492
169.655,62.126290529855396
187.34,47.62934389638387
181.295,58.80516962818832
180.17,61.67909775604697
169.495,71.0891691820913
189.905,58.34720194662295
178.86,58.20395519206578
167.315,67.3143058717833
181.36,54.615660757698436
190.2,59.41599111350412
179.065,47.65931991751455
188.135,59.99247265282535
176.88,61.520367359111226
172.35,69.07942892062735
165.74,50.511507599753955
166.25,58.50903776340883
189.315,73.48527590612967
172.62,63.65002435191993
151.82,52.76388537626852
196.145,70.6124208266506
165.15,69.87787561166985
185.055,60.81703688112402
192.27,39.616374139994186
173.395,64.47774015115601
181.9,36.60519088872504
174.57,42.41220461140872
176.26,44.84888404408744
191.265,45.92009119111155
195.505,47.774260590824426
178.06,43.72546626395196
177.995,45.78039946308899
190.54,46.310996534300564
190.21,46.85857338844196
180.425,45.711971900148875
201.55,48.41474465490862
192.31,42.72825645869489
152.845,42.36544553052641
192.345,44.90396391188645
201.12,43.154554800159865
152.685,41.41588795377928
184.175,36.80087464993189
177.195,46.128591730075605
185.675,41.97951137162031
176.07,48.73884590344749
182.125,46.067660837077455
181.935,46.73982001462993
180.205,42.59580935960719
187.495,44.76449457996818
161.155,42.12185863657965
175.49,47.623417559011855
175.175,37.6528136398862
191.815,43.27529058250216
194.88,40.24469654501073
170.015,46.93639073256485
183.55,42.05208080464035
162.105,43.66147014244939
163.2,38.95869607674261
150.71,43.318193637315936
173.655,40.76623572271543
177.35,47.04420793253937
179.765,54.33847416886126
163.525,41.06567149091805
177.895,39.43277792649156
178.445,49.956650958606104
196.445,41.616787177772395
171.945,43.68285676326583
178.7,48.941291360159255
185.34,38.784718640206734
180.79,46.51135237767227
173.59,42.29966784739568
174.305,41.186065301264215
186.8,46.45137242321266
159.475,43.33127479084821
143.56,43.58401541849948
204.995,52.462128959850624
177.545,38.486984488265634
184.855,39.705465303909996
169.0,45.9795606764571
194.97,48.584247447089275
171.97,39.07773151041396
180.96,39.59947474399124
203.02,49.0735122036318
181.62,43.43115932139045
157.485,43.69931092134064
176.155,43.85864766497025
161.045,45.10069816532777
163.825,45.571969180626816
161.8,56.63091028758054
183.655,44.03255585359541
173.825,40.42615953810106
191.43,43.28643089930147
173.385,39.387266660686166
176.815,47.452510734417416
169.29,42.61684995397948
145.04,42.25421162440496
170.51,35.39081660544159
175.225,42.13649694742076
173.845,42.572890141497346
184.605,49.026410994483385
189.39,47.04623151751901
175.3,44.710736965520944
161.025,43.782123920613984
157.145,45.97318756623256
153.725,53.910290065997614
147.385,38.26208011857171
148.41,43.763705281888534
170.165,52.96128562450121
171.385,43.02948727326414
132.35,35.405755181890974
154.915,49.60390886815272
163.23,53.048723830079076
174.98,47.21969504348795
150.86,55.68501055041654
148.73,43.30908796084257
165.495,43.84826079789256
162.155,47.8026251894182
154.66,49.065307499291194
140.73,46.86189390112183
169.805,52.33475876508842
160.185,43.4741391519142
161.945,51.84121888034657
126.775,39.18028043544353
134.07,39.193559419884295
94.29,20.20608571693191
170.17,43.21401508770043
111.545,30.73626481861453
148.03,48.43272757134373
156.005,47.29487260792654
135.235,45.42201861432404
173.785,46.97721548793628
172.785,60.35419434471809
149.905,45.97560195364493
154.655,49.76319900287762
136.75,59.305880821382296
171.435,48.54364814267672
101.71,28.903043092380422
102.385,28.86168350945594
111.985,28.00026383804266
90.58,16.04754186783758
96.91,17.227649288280737
142.225,48.37400515772908
91.745,13.553965286955693
107.555,28.72519756241895
87.5,22.857602673946364
101.875,19.683733766742527
100.92,23.849394122283282
104.555,24.494427427478275
95.48,19.854964114800108
120.53,34.57642404876478
92.95,18.83872341747178
77.07,13.244436567857464
95.375,19.85357335594779
82.54,12.151888742084498
78.39,17.91697240049223
75.385,14.243481842583295
91.165,19.711868886536354
71.495,12.859236952478945
85.155,14.317156666042322
70.025,12.811493862934173
78.905,11.807030744433584
82.92,26.923291032115664
72.215,16.95549394739062
67.825,11.741991951964541
65.005,8.412786399285311
73.2,10.089598604503555
65.17,12.218473718104073
61.085,8.926800938746194
65.235,9.906047395404483
63.585,11.350893136665503
58.625,10.777029971193363
66.23,9.961280038228022
50.815,6.043242093446203
52.235,9.337011031374011
58.665,11.32664005784593
51.565,6.349470450360409
54.875,7.700608742170972
56.985,8.952361420318104
54.985,8.099060130657138
54.235,7.939759127328732
49.525,7.365417503441333
59.485,9.534661766418356
45.925,6.60903737317319
47.31,5.583359203920167
44.225,6.794437062774222
45.295,7.144786560842809
44.61,7.467790837992181
42.205,6.983765102006222
34.025,6.024481305473524
43.875,5.70783452808506
42.78,6.647676285740755
42.535,6.731922088081528
38.67,6.421144757751536
33.655,7.134842324816996
33.23,4.562576026763832
32.515,5.468068671843834
32.58,5.702069799642934
26.045,5.277591780348308
32.765,6.7081871619685725
30.68,6.075985516770098
34.97,5.054611755614866
30.02,6.258562135187282
27.19,4.19093068422755
27.305,5.810505571806985
25.42,4.501510857478852
25.78,4.912392492462303
24.55,3.9808918598726093
24.875,4.925380695946253
24.565,6.5761519903359895
19.14,5.612521714880043
21.12,4.8099480246672055
156.77,60.217083124309504
161.68,47.80248529103901
154.3,60.02024658396529
165.755,66.00784025401832
157.655,59.81300840954247
176.13,45.37656994529225
159.755,55.47904987470496
158.085,54.09221547505702
168.55,72.7270754258687
155.895,66.00290883741413
162.71,54.471055616721806
157.2,50.37350494059354
172.43,60.16032829032769
182.3,63.10285255041962
160.475,62.16879743890821
199.87,69.0260320458883
187.5,59.81797388745292
144.705,63.19254683109391
159.745,55.95122853879079
184.805,52.98261011879274
182.285,63.968224729157534
191.87,78.13240748882629
182.13,59.4464725614565
167.94,55.807942087125916
173.53,57.9331433637085
166.485,62.10104487848815
170.68,55.11113862006483
169.01,62.886007187608904
203.655,61.608651786904105
180.935,70.58725646318887
159.205,58.83266928331571
154.19,56.25881175424876
169.01,58.13983058110851
176.925,67.25562708799909
169.38,68.4896021305424
186.61,77.19720137414309
172.2,55.01227135830692
191.42,73.35021199696699
154.935,38.64544960276695
178.575,72.09094516650477
162.035,63.9962793840392
169.82,68.96004350346658
205.62,74.55780039673917
174.425,68.34913587602989
157.735,55.30555826497006
143.65,55.4531108234696
175.665,58.29101796160365
147.955,48.76067037069939
157.92,51.09983953008072
168.6,47.94173547129889
156.58,43.717085904712356
163.8,44.28498616912962
153.215,58.43713523950331
158.875,58.08450202076282
170.335,52.756258159577634
164.82,48.6209584438645
136.51,54.39365679929968
149.695,42.33700479486002
190.72,44.60898564190852
137.5,35.908494816686485
159.82,48.91643486600386
139.37,45.95490289403296
153.23,64.49152735049775
146.365,48.56080492537164
152.365,53.61773750355381
149.47,51.22108062116612
159.115,60.00943071717977
151.42,59.27354890674255
151.085,57.741993167884324
150.675,41.93875743271372
159.78,67.42522969927502
150.68,55.58675741577305
149.4,40.28572948327979
129.01,53.00207448770285
156.755,64.67051086082435
168.01,46.75157644400881
155.85,49.019256420308935
160.275,46.38458122048747
148.595,45.81267264633226
154.595,49.497484532044666
151.19,47.031413969813826
126.035,49.39376251107016
148.72,42.501077633396555
146.93,41.31010893231823
145.93,54.97213021158994
159.92,43.99958636169208
159.15,51.77313492536451
140.925,59.87269306620505
177.285,69.9206963280544
138.215,39.15276203539158
156.11,58.44679546390889
136.96,38.62510064711806
130.015,42.05430744882147
172.835,49.23208075025878
146.395,42.355388972361006
173.23,45.824525093011054
153.64,49.31338966244361
140.215,55.125663488070586
174.305,42.6143400160087
159.215,41.64923498697184
139.035,49.335623792549754
148.255,56.993069534812726
140.59,35.591879691862296
167.725,46.13371191439076
149.44,51.24125681518752
135.96,40.12316537861886
151.75,56.83121941327671
141.435,40.774817902720315
164.335,66.30341450483525
144.05,37.72820562921064
142.98,47.15442291026366
146.695,67.59054649135484
148.325,42.460562584591365
130.5,52.47675675954069
111.56,36.767055906068954
140.495,45.08979901263701
145.315,40.82175614791699
151.295,49.64008435730141
139.035,49.629464786555964
138.815,44.79520928626186
149.19,44.700938468895686
135.055,52.07746129565073
139.895,57.700034445396994
123.135,41.949455002419285
202.24,44.26412091073312
191.41,62.1842576541684
184.3,70.1870358399612
177.79,60.80218663831098
178.375,67.13884401000661
178.525,66.12676746220097
196.76,49.249085270693094
204.19,52.01243985817238
183.415,63.120145555915826
197.23,53.24290656979577
187.61,57.439341047752286
176.79,58.391145732893456
185.89,58.57267195544352
208.955,47.09567894191564
206.075,43.09906466502494
196.785,48.696188505877934
197.455,48.02059948605391
193.495,56.18113540148509
191.575,36.9611197747038
187.055,57.40628863635064
205.785,57.42698646977741
219.38,50.30045327827573
185.055,68.15124338557588
191.31,52.264269821743426
202.68,52.134706290531646
208.345,49.038821101245894
189.08,47.750220941897204
195.765,73.0352639140847
190.81,61.74831090807262
195.89,50.54273340451623
215.87,57.876706022371394
202.49,49.3974685586215
209.33,43.013266558121344
163.005,59.130998427220874
194.375,53.39198792890184
196.795,50.697169299675885
173.635,65.84338824058189
192.205,69.84986023608064
192.305,40.73784450606094
184.005,67.95237284304353
192.475,50.9135480496105
203.245,40.86349195798126
192.285,56.06624452377741
195.535,49.43094956603605
189.765,57.79636472132135
173.04,63.462496011423944
177.075,45.478559508849905
212.245,50.27459572189519
166.785,47.45006612218786
182.055,51.194745579990936
179.425,63.63634476460757
188.025,48.797175891643555
194.385,59.838171554618896
167.585,46.9215598099637
173.035,62.463059283067466
186.165,46.86894254194349
190.155,45.6560069979844
188.695,49.297078767407726
185.14,53.755468559021956
183.16,49.074681863461954
190.62,48.153355023300314
196.215,51.13168073709292
182.765,48.115068066043506
173.44,59.79629085486826
194.335,51.094351693704866
177.62,48.272617496879114
182.34,66.51529448179569
182.635,63.68870994925238
170.095,69.23312772798874
181.29,57.98228953740962
177.88,61.0754909927051
175.865,61.98279418516077
196.695,55.03609701822978
174.415,67.18461710094061
145.695,45.38316841076657
193.135,58.63724733477862
151.615,49.05065519440079
175.6,49.07779538650851
165.955,42.4319805689058
176.585,70.90072478472982
191.54,69.67516343719616
170.04,69.68628559479977
158.925,59.03820267420071
187.915,52.4910256615357
198.09,60.54801317962467
162.96,70.46026114058903
180.155,61.29462435646377
177.085,53.78120280358186
171.055,59.686866017575426
174.955,68.4935980585047
189.12,62.673085132295796
181.39,71.04243731742316
175.34,69.46894558002158
175.97,65.74259730190161
176.725,50.73045806022257
168.315,57.070796165814976
173.295,51.78492034366761
188.285,80.89662400248852
171.635,66.03576133429523
176.93,59.913062849432094
199.625,62.66733100268433
170.305,61.39431549418887
167.31,69.6404616584353
157.545,61.80775012083841
167.68,59.69579214651564
158.54,61.40006840387068
171.41,58.58849631113605
192.96,64.72023176719935
151.405,56.53937543871529
190.57,57.578599323012355
157.13,48.78455800763189
145.025,57.89027876077298
151.765,54.0090712288223
142.685,59.487442162190824
141.89,56.45164213731962
168.165,72.37988515464777
153.585,53.44897356357745
143.495,51.90308251924928
183.285,62.59835281379217
162.625,48.35043303839171
165.225,57.448884889090756
171.63,56.65803649968818
149.915,45.09088350210052
112.725,50.21662448831063
138.865,44.063894233260875
150.175,66.72139368298596
137.865,51.266819435186356
154.605,54.74101729964469
138.115,55.65502470577118
141.47,54.78174057110636
147.695,47.85699504774614
150.35,52.28716381675333
135.01,42.40848853708418
149.15,41.933965946473506
140.4,54.37343101184622
149.375,61.13325097686201
165.85,56.29740224912695
157.735,46.970573500863296
165.0,59.89966610925306
150.94,51.09105988331031
140.485,41.17158941551808
168.505,51.545125618238615
153.71,56.77716002055755
161.615,44.78924843084555
150.18,46.89677600859147
156.565,43.248188112335995
157.0,51.14293695125457
171.695,60.48712238981119
150.105,45.12298721272784
150.19,51.44233567792194
146.315,48.51861266565646
172.58,55.851263190728304
165.505,44.23234082659429
154.44,54.5201467349456
156.84,56.76622587419391
146.21,60.645988325692215
150.085,48.2430075244071
153.025,48.714005942849745
151.1,44.79363794111837
141.06,46.87564826218407
147.925,46.947730243324855
142.87,43.635456912928035
145.63,43.79524060899768
162.745,35.80181524727481
165.67,63.098582392950796
184.845,72.18033648439167
145.785,57.85584477820717
148.385,45.69493161172254
167.9,66.27261878030778
156.07,63.74805957831186
154.855,49.79833305443064
180.535,75.93746621398425
153.745,43.175918924789556
155.405,41.355906168285095
158.49,41.22511249226617
166.075,44.18109748523684
142.91,41.48134399944148
157.91,49.23283355647936
160.545,44.85797560077807
139.72,46.08689184572984
169.0,61.88166125759715
159.07,52.229255211997796
156.86,45.3164473453072
163.205,53.73344372920836
142.26,45.000804437254224
148.555,52.797887978592485
154.455,62.234781071359144
152.975,45.79961107913471
144.19,45.830490942166435
149.7,54.86775009055867
155.67,47.650509965791535
151.37,51.039818769270724
152.685,41.59646349150369
173.34,64.15648369416766
156.44,49.157363639642035
157.995,51.312522594392114
157.45,37.881360852007425
151.75,48.09768705457675
148.87,54.02826204867226
153.915,49.36666663853253
156.455,55.655619437753074
145.68,42.345573558519675
146.76,40.59830538335314
147.475,50.15445518595529
155.735,47.52751597758923
148.235,46.11105913986363
161.845,48.61379408151558
180.58,58.421516584217514
150.26,43.82581887426634
154.175,47.40721859590585
146.48,35.80027374197018
159.425,42.55119710419438
146.0,45.949102276323096
161.14,50.26520068596165
161.85,38.53099401780337
166.18,65.89330466746985
155.565,52.52147917757077
162.285,44.070894874054915
147.85,40.42421922560779
155.9,49.019077918704255
151.595,45.01989532417862
135.945,48.000541403196706
145.265,49.219963175524626
156.455,49.964767336594306
152.535,45.158263640224256
150.335,47.69352969743378
147.555,49.79806196028114
142.93,48.64324310734224
143.36,44.55222104452257
154.785,52.062642796923015
144.73,58.68694147764051
150.73,49.65276528049571
143.16,49.97333689078606
173.13,53.38345342894185
164.915,49.695953306079154
129.175,53.95752380345118
147.37,47.762988809328085
136.835,49.405341563438256
140.845,60.96229141854825
130.445,45.077898963904694
155.175,45.853291866560696
146.58,46.101557457422196
141.105,49.3510281047923
159.0,70.81285194087299
151.385,44.86877282698961
122.62,42.4070230032715
159.905,47.106644701145925
145.475,50.403168303193
143.585,60.636480562446906
112.02,51.04399670872177
150.44,53.77347301411727
161.545,48.192094528044755
132.39,51.89400639765637
149.155,42.247733371152584
143.935,46.143263592858276
131.56,44.960943050607824
140.495,52.06082956503862
167.945,73.86076072584143
123.605,50.17129632568804
138.57,57.75694849972601
118.69,51.1712214042229
138.325,46.81323931325412
178.86,69.74876629733319
116.445,55.85263624037813
124.18,51.09655174275464
121.44,44.97495302943629
160.03,64.34608845920629
148.14,57.529300360772694
132.065,45.73588060811773
131.07,49.527215750534594
138.1,41.88591648752595
138.415,51.02835265810565
141.975,46.44592958484089
159.225,57.8963243651961
128.04,52.285355502281895
100.96,46.433698969606105
148.87,58.87183622072612
130.1,44.27324248346849
127.94,51.59269715764045
129.15,43.83694218350543
129.38,50.3968808558625
153.26,64.32272071360165
99.325,40.30272168228841
123.765,51.39493919638391
134.335,47.4870800850084
130.375,54.818193831975165
136.905,51.18325873759896
101.745,46.177916529440765
117.51,49.67826385855287
134.63,65.92134024729778
117.085,46.11851878584134
105.21,46.327809143105384
143.925,50.732922003369765
135.84,56.91848908746615
96.38,39.11579732026433
115.685,40.09620649138769
124.875,48.246444169492946
101.77,45.00896688438872
188.52,56.65218089358962
187.74,68.32622044281388
190.57,58.27877057728655
156.295,57.16876747840554
196.69,70.7724091719365
177.225,57.362046468026236
160.595,70.53177280488562
178.33,51.176860982283785
185.44,59.32568077991183
190.945,50.164249969475264
167.62,70.15394215580476
180.025,62.26880739985308
152.16,61.73057913222588
164.765,67.44145442530137
150.23,52.3693335836919
198.54,43.27468544079783
174.35,64.1507404477922
174.295,70.33539631650626
185.49,41.63471988617192
175.235,61.21535571243541
160.6,66.74668531095762
191.26,78.49326340521206
181.78,60.39148615492088
182.57,67.90651736026518
159.275,63.837758223484045
165.58,54.09735298515077
153.05,66.45199395052042
161.58,64.0166665798837
170.47,55.20325262156207
161.36,60.08494320543209
183.345,56.490848595148584
195.835,74.05773271576707
148.965,58.48729584277256
163.835,46.3204897966332
168.325,60.70600773399612
181.785,62.75522906499508
168.825,49.685655626146264
170.865,50.55558104700211
175.825,62.209118101770244
141.665,53.297680765676844
167.85,62.07944506839603
159.62,69.50579544181909
164.515,58.66847343335261
172.165,57.664354457498284
180.605,51.129824711219186
178.74,65.67543224067887
146.17,51.01334237236374
160.615,71.017580745897
173.725,70.40617426760245
168.395,66.09545351232563
163.45,59.07789349663714
167.725,56.268102642616256
147.665,59.47447162438689
153.155,63.50536178150628
151.005,54.2280828999145
174.305,44.55975734898028
151.33,52.71575760624142
139.29,58.002119788849086
178.66,59.09758370695035
175.21,76.8761074716976
160.42,54.27101989091416
159.635,55.31276321971271
183.92,55.24222660248228
188.62,72.58681422958304
170.31,54.64241850430854
177.05,75.89497677712272
160.15,60.358657208390596
183.76,72.46966537800486
153.015,62.20582589275704
151.515,67.21086054351636
169.08,71.04930400785076
176.025,76.98645578931404
170.43,56.430710610446866
163.305,63.23884862171353
169.39,50.843071307701315
173.56,74.17928551826311
